,q2,q2_ans_best,res
1106,粤通卡不显示高速通行费信息,粤通卡怎么充值,0
1107,粤通卡不显示高速通行费信息,粤通卡要怎么办啊,0
1108,粤通卡不显示高速通行费信息,粤通卡可以存钱吗,0
1109,粤通卡不显示高速通行费信息,粤通卡还有什么功能,0
1110,粤通卡不显示高速通行费信息,粤通卡充值渠道,0
1111,粤通卡不显示高速通行费信息,粤通卡充值点介绍,0
1112,粤通卡不显示高速通行费信息,粤通借记卡充值,0
1113,粤通卡如何充值、开发票、查询消费明细,粤通卡怎么充值,1
1114,粤通卡如何充值、开发票、查询消费明细,粤通卡充值渠道,1
1115,粤通卡如何充值、开发票、查询消费明细,粤通卡充值点介绍,1
1116,粤通卡如何充值、开发票、查询消费明细,粤通借记卡充值,1
1117,粤通卡如何充值、开发票、查询消费明细,粤通卡借记卡如何充值,0
1118,粤通卡如何充值、开发票、查询消费明细,粤通卡在哪里可以充值,1
1119,粤通卡如何充值、开发票、查询消费明细,使用“全国话费充值”功能充值，能否索取发票,0
1120,粤通卡如何充值、开发票、查询消费明细,粤通卡里的钱用完了，怎么充值,1
1121,粤通卡如何充值、开发票、查询消费明细,高速卡充值,1
1122,粤通卡如何充值、开发票、查询消费明细,如何打印建行速通卡消费明细,0
1123,粤通卡如何充值、开发票、查询消费明细,如何充值ETC,0
1124,粤通卡如何充值、开发票、查询消费明细,如何为校园卡充值,0
1125,粤通卡如何充值、开发票、查询消费明细,“礼遇充值—5折优惠充值”活动介绍,0
1126,粤通卡如何充值、开发票、查询消费明细,如何查询“粤通龙卡”信用卡营业网点,0
1127,粤通卡如何充值、开发票、查询消费明细,如何办理粤通卡信用卡和粤通卡借记卡之间的转换,0
1128,粤通卡如何充值、开发票、查询消费明细,怎么办理粤通卡,0
1129,粤通卡如何充值、开发票、查询消费明细,如何申请“粤通龙卡”,0
1130,粤通卡如何充值、开发票、查询消费明细,车上ETC卡要怎么充值,1
1131,粤通卡如何充值、开发票、查询消费明细,如何为IC卡、联名卡充值,0
1132,粤通卡如何充值、开发票、查询消费明细,微信如何办理话费充值,0
1133,粤通卡(建行借记卡)怎么充值,粤通借记卡充值,1
1134,粤通卡(建行借记卡)怎么充值,粤通卡借记卡如何充值,0
1135,粤通卡(建行借记卡)怎么充值,粤通卡怎么充值,1
1136,粤通卡(建行借记卡)怎么充值,粤通卡充值渠道,1
1137,粤通卡(建行借记卡)怎么充值,粤通卡充值点介绍,1
1138,粤通卡(建行借记卡)怎么充值,如何办理粤通卡信用卡和粤通卡借记卡之间的转换,0
1139,粤通卡(建行借记卡)怎么充值,粤通卡在哪里可以充值,1
1140,粤通卡(建行借记卡)怎么充值,怎么办理粤通卡,0
1141,粤通卡(建行借记卡)怎么充值,粤通卡里的钱用完了，怎么充值,1
1142,粤通卡(建行借记卡)怎么充值,车上ETC卡要怎么充值,1
1143,粤通卡(建行借记卡)怎么充值,高速卡充值,1
1144,粤通卡(建行借记卡)怎么充值,借记卡存款手续费,0
1145,粤通卡(建行借记卡)怎么充值,借记卡、准贷记卡境外取款手续费,0
1146,粤通卡(建行借记卡)怎么充值,借记卡跨行取款手续费,0
1147,粤通卡(建行借记卡)怎么充值,借记卡境外取款手续费,0
1148,粤通卡(建行借记卡)怎么充值,借记卡境内取款手续费,0
1149,粤通卡(建行借记卡)怎么充值,借记卡国外取款手续费,0
1150,粤通卡(建行借记卡)怎么充值,电子渠道如何申请借记卡,0
1151,粤通卡(建行借记卡)怎么充值,借记卡、准贷记卡换卡/补卡收费标准,0
1152,粤通卡(建行借记卡)怎么充值,龙卡借记卡和信用卡有什么不同,0
1153,粤通卡还有别的用处吗,附近还有别的建行吗,0
1154,粤通卡还有别的用处吗,粤通储蓄卡还有其它用吗,1
1155,粤通卡还有别的用处吗,粤通卡还有什么功能,0
1156,粤通卡还有别的用处吗,粤通卡可以存钱吗,1
1157,粤通卡还有别的用处吗,粤通卡可以在柜员机转账吗,1
1158,粤通卡还有别的用处吗,办粤通卡有什么条件吗,0
1159,粤通卡还有别的用处吗,怎么办理粤通卡,0
1160,粤通卡还有别的用处吗,你们附近还有ATM机吗,0
1161,粤通卡还有别的用处吗,如何办理粤通卡信用卡和粤通卡借记卡之间的转换,0
1162,粤通卡还有别的用处吗,粤通卡怎么充值,0
1163,粤通卡还有别的用处吗,粤通卡要怎么办啊,0
1164,粤通卡还有别的用处吗,粤通卡充值渠道,0
1165,粤通卡还有别的用处吗,粤通卡充值点介绍,0
1166,粤通卡还有别的用处吗,粤通借记卡充值,0
1167,粤通卡还有别的用处吗,什么是“粤通龙卡”,0
1168,粤通卡还有别的用处吗,如何申请“粤通龙卡”,0
1169,粤通卡还有别的用处吗,粤通卡除了上高速使用，在其它地方还可以用吗,1
1170,粤通卡还有别的用处吗,结算通卡是凸面卡吗,0
1171,粤通卡还有别的用处吗,粤通卡借记卡如何充值,0
1172,粤通卡还有别的用处吗,粤通卡在哪里可以充值,0
1173,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何查询信用卡约定还款账户,0
1174,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",什么是约定账户还款,0
1175,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",商务卡如何办理约定账户还款,0
1176,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",贷款申请失败原因,0
1177,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",信用卡约定账户自动还款，款项何时到账,0
1178,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何设置/修改/取消信用卡约定还款账户,0
1179,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何查询/修改信用卡约定账户还款比例,0
1180,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",个人网银如何维护信用卡约定还款账户,0
1181,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",个人网银如何查询信用卡约定还款账户,0
1182,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何通过微信为信用卡进行人民币还款,0
1183,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",信用卡约定账户扣款时间,0
1184,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",约定账户购汇还款汇率是哪天的汇率,0
1185,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",商务卡约定账户还款业务包括哪些,0
1186,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",商务卡约定账户还款申请后什么时候生效,0
1187,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",信用卡附属卡注册网上银行失败的原因,0
1188,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",约定还款余额不足,1
1189,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",什么是约定还款,0
1190,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何办理约定还款,0
1191,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何为信用卡附属卡还款,0
1192,"信用卡,人民币专项分期账户约定还款失败,原因为账户余...",如何通过“悦生活”为信用卡还款,0
1193,信用卡刷卡的话要不要收我的手续费?,用信用卡刷卡要不要收续费,1
1194,信用卡刷卡的话要不要收我的手续费?,买东西刷信用卡要不要收费用,1
1195,信用卡刷卡的话要不要收我的手续费?,外地卡取款要不要收手续费,0
1196,信用卡刷卡的话要不要收我的手续费?,外地卡存款要不要收手续费,0
1197,信用卡刷卡的话要不要收我的手续费?,我有张信用卡，取钱要不要收手续费呢,0
1198,信用卡刷卡的话要不要收我的手续费?,我有你们卡的信用卡，去国外消费要收手续费吗,0
1199,信用卡刷卡的话要不要收我的手续费?,我的信用卡要换手机号码,0
1200,信用卡刷卡的话要不要收我的手续费?,我的信用卡，在你们这里取款要不要收费,0
1201,信用卡刷卡的话要不要收我的手续费?,我的卡到外地存钱要收手续费吗,0
1202,信用卡刷卡的话要不要收我的手续费?,我要激活信用卡,0
1203,信用卡刷卡的话要不要收我的手续费?,信用卡消费要手续费吗,1
1204,信用卡刷卡的话要不要收我的手续费?,外地存折取款要不要收费,0
1205,信用卡刷卡的话要不要收我的手续费?,开个本子要不要收费,0
1206,信用卡刷卡的话要不要收我的手续费?,开定期存折要不要收费,0
1207,信用卡刷卡的话要不要收我的手续费?,信用卡取款要收费用吗,0
1208,信用卡刷卡的话要不要收我的手续费?,我要交话费,0
1209,信用卡刷卡的话要不要收我的手续费?,我要办业务,0
1210,信用卡刷卡的话要不要收我的手续费?,拿你们的卡回老家取钱，要收手续费吗,0
1211,信用卡刷卡的话要不要收我的手续费?,带银联标识的龙卡在国外取款手续费要怎么收呢,0
1212,信用卡刷卡的话要不要收我的手续费?,开卡要收多少钱,0
1213,用信用卡刷卡消费需要交手续费吗?,信用卡消费要手续费吗,1
1214,用信用卡刷卡消费需要交手续费吗?,境外用卡消费需要出示身份证件吗,0
1215,用信用卡刷卡消费需要交手续费吗?,信用卡刷卡消费时需要注意什么,0
1216,用信用卡刷卡消费需要交手续费吗?,信用卡刷卡手续费,0
1217,用信用卡刷卡消费需要交手续费吗?,信用卡国外刷卡手续费,0
1218,用信用卡刷卡消费需要交手续费吗?,信用卡境外刷卡消费如何还款,0
1219,用信用卡刷卡消费需要交手续费吗?,信用卡境外消费手续费,0
1220,用信用卡刷卡消费需要交手续费吗?,信用卡境内消费手续费,1
1221,用信用卡刷卡消费需要交手续费吗?,信用卡出国消费手续费,0
1222,用信用卡刷卡消费需要交手续费吗?,境外用卡消费需要注意哪些问题,0
1223,用信用卡刷卡消费需要交手续费吗?,用信用卡在柜员机取款收手续费吗,0
1224,用信用卡刷卡消费需要交手续费吗?,通过POS刷卡消费是否收费,0
1225,用信用卡刷卡消费需要交手续费吗?,我有你们卡的信用卡，去国外消费要收手续费吗,0
1226,用信用卡刷卡消费需要交手续费吗?,用信用卡加油收费吗,1
1227,用信用卡刷卡消费需要交手续费吗?,用信用卡刷卡要不要收续费,1
1228,用信用卡刷卡消费需要交手续费吗?,国外用信用卡支付手续费,0
1229,用信用卡刷卡消费需要交手续费吗?,境外使用信用卡消费手续费怎么收,0
1230,用信用卡刷卡消费需要交手续费吗?,用信用卡能取现吗,0
1231,用信用卡刷卡消费需要交手续费吗?,到期的信用卡还可以用吗,0
1232,用信用卡刷卡消费需要交手续费吗?,买东西用信用卡支付手续费,1
1233,手机银行转帐一次最多可转多少? ,手机转帐，最多可以转多少,1
1234,手机银行转帐一次最多可转多少? ,用手机转帐一次能转多少,1
1235,手机银行转帐一次最多可转多少? ,用手机银行转帐一笔最多可以转多少,1
1236,手机银行转帐一次最多可转多少? ,用手机APP转帐每天最多可以转多少,1
1237,手机银行转帐一次最多可转多少? ,我开通了手机银行，用手机转帐最高可以转多少,1
1238,手机银行转帐一次最多可转多少? ,手机银行每天可以转多少,1
1239,手机银行转帐一次最多可转多少? ,在手机APP上转帐可以转多少,1
1240,手机银行转帐一次最多可转多少? ,手机一天能转多少钱,1
1241,手机银行转帐一次最多可转多少? ,手机银行能转多少,1
1242,手机银行转帐一次最多可转多少? ,用手机转帐要多长时间收到,0
1243,手机银行转帐一次最多可转多少? ,用手机APP每次可以转多少钱,1
1244,手机银行转帐一次最多可转多少? ,手机转帐多久可以收到,0
1245,手机银行转帐一次最多可转多少? ,手机怎么转不了帐,0
1246,手机银行转帐一次最多可转多少? ,手机转帐什么时候可以到帐,0
1247,手机银行转帐一次最多可转多少? ,我有手机银行一次只转5000元，太少了,0
1248,手机银行转帐一次最多可转多少? ,我的手机银行一次只可以转5000元,0
1249,手机银行转帐一次最多可转多少? ,自助设备单笔/每天最多可以转多少钱,0
